place_id,name,name_key,category,subcategory,district,city,province,latitude,longitude,opening_hours,source,source_file,all_sources,all_source_files
PLC0006698,HOTEL ORCHID INN,hotel orchid inn,accommodation,Guest Houses,Colombo,Colombo,,6.865113,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006699,HOTEL OSHIN,hotel oshin,accommodation,Guest Houses,Trincomalee,Trincomalee,,8.588839,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006700,Hotel P.T. Gardens,hotel p t gardens,accommodation,hotel,Gampaha,,Western,6.9623221,80.006011,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006701,HOTEL PANCHI VILLA,hotel panchi villa,accommodation,Guest Houses,Galle,Bentota Pradeshiya Sabha,,6.400549,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006702,Hotel Panorama,hotel panorama,accommodation,hotel,Kalutara,Kalutara,Western,6.5935233,79.9612108,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006703,HOTEL PARADISO,hotel paradiso,accommodation,Guest Houses,Galle,Hikkaduwa,,6.128799,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006704,HOTEL PARAMA,hotel parama,food,,Galle,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0006705,HOTEL PICTURESQUE,hotel picturesque,accommodation,Tourist Hotels,Kegalle,Dehiowita Pradeshiya Sabha,,6.965811,,,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx
PLC0006706,Hotel Piyawara,hotel piyawara,accommodation,hotel,Kurunegala,Divullewa,North Western,7.8291348,80.30594512296008,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006707,Hotel Planet Residency,hotel planet residency,accommodation,hotel,Matale,Dambulla,Central,7.8813978,80.6478734,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006708,Hotel Plantation,hotel plantation,accommodation,hotel,Kegalle,,Sabaragamuwa,6.99259,80.4186203,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006709,Hotel Princes,hotel princes,accommodation,hotel,Nuwara Eliya,Nuwara Eliya,Central,6.9699876,80.7711287,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006710,Hotel Pugoda Village,hotel pugoda village,food,restaurant,Gampaha,Pugoda,Western,6.9812132,80.112273,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006711,HOTEL RAHAS ELLA,hotel rahas ella,accommodation,Guest Houses,Kandy,Kandy,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006712,Hotel Rajatha Bawana,hotel rajatha bawana,food,restaurant,Kurunegala,Alawwa,North Western,7.293488,80.220518,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006713,HOTEL RAJIU PALACE,hotel rajiu palace,accommodation,Guest Houses,Kurunegala,Bingiriya Pradeshiya Sabha,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006714,Hotel Ralidiya,hotel ralidiya,accommodation,hotel,Kegalle,Pinnawela,Sabaragamuwa,7.29824725,80.38626795754223,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006715,Hotel Ranamadura,hotel ranamadura,accommodation,guest_house,Kurunegala,Oraliyadda,North Western,7.3276415,80.3091169,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006716,HOTEL RANATHISARA,hotel ranathisara,accommodation,Tourist Hotels,Gampaha,Attanagalla Pradeshiya Sabha,,7.14695,,,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx
PLC0006717,Hotel Randholee Resorts,hotel randholee resorts,accommodation,hotel,Kandy,,Central,7.2726,80.6200864,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006718,HOTEL RANDIV,hotel randiv,accommodation,Guest Houses,Kegalle,Kegalle,,7.281209,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006719,HOTEL RANKETHA,hotel ranketha,accommodation,Guest Houses,Polonnaruwa,Polonnaruwa,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006720,Hotel Ranmuthu,hotel ranmuthu,accommodation,hotel,Ratnapura,Kahawatta,Sabaragamuwa,6.579948,80.5738055,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006721,Hotel Reach,hotel reach,accommodation,hotel,Puttalam,,North Western,8.2169228,79.7443712,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006722,HOTEL RED ROSE,hotel red rose,accommodation,Guest Houses,Gampaha,Negombo,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006723,HOTEL REFRESH,hotel refresh,accommodation,Guest Houses,Hambantota,Thissamaharama,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006724,HOTEL REHANS,hotel rehans,accommodation,Guest Houses,Gampaha,Gampaha,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006725,HOTEL RITAS AND BEACH RESTURANT,hotel ritas and beach resturant,accommodation,Guest Houses,Galle,Hikkaduwa,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006726,Hotel Riu Sri Lanka,hotel riu sri lanka,accommodation,hotel,Galle,Ahungalla,Southern,6.309446449999999,80.03331335644032,24/7,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006727,Hotel River Front,hotel river front,accommodation,hotel,Hambantota,,Southern,6.2797135,81.2639811,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006728,HOTEL RIVER ISLAND,hotel river island,food,,Puttalam,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0006729,Hotel Rivinka,hotel rivinka,accommodation,hotel,Monaragala,Katharagama,Uva,6.4169928,81.3250357,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006730,Hotel Rivonrich,hotel rivonrich,accommodation,hotel,Ratnapura,Madampe,Sabaragamuwa,6.5359069,80.5962818,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006731,Hotel Robinson,hotel robinson,accommodation,hotel,Monaragala,Kataragama,Uva,6.404293,81.3283834,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006732,Hotel Rock Face,hotel rock face,accommodation,chalet,Kalutara,,Western,6.7475821,80.12551295611757,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006733,HOTEL ROCK FORT,hotel rock fort,accommodation,Tourist Hotels,Galle,Habaraduwa,,6.003965,,,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx
PLC0006734,HOTEL ROSILU,hotel rosilu,accommodation,Guest Houses,Gampaha,Attanagalla Pradeshiya Sabha,,7.124225,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006735,Hotel Royal Park,hotel royal park,accommodation,hotel,Gampaha,,Western,6.984623,79.9337252,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006736,HOTEL SADEEPA,hotel sadeepa,accommodation,Guest Houses,Kegalle,Kegalle,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006737,Hotel Sahansa,hotel sahansa,accommodation,guest_house,Colombo,,Western,6.876219,79.9311038,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006738,Hotel Sakura Blue,hotel sakura blue,accommodation,guest_house,Matale,,Central,7.9014945,80.6688297,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006739,Hotel Samans,hotel samans,accommodation,guest_house,Hambantota,Tangalle,Southern,6.0326324,80.7998745,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006740,HOTEL SAMENRA,hotel samenra,accommodation,Guest Houses,Colombo,Kaduwela Pradeshiya Sabha,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006741,Hotel Sanasta,hotel sanasta,accommodation,hotel,Badulla,,Uva,6.981979,81.07928360723338,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006742,Hotel Sanctuary Lake,hotel sanctuary lake,accommodation,hotel,Kurunegala,Kurunegala,North Western,7.5067742,80.3418883,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006743,HOTEL SANDA DIYA,hotel sanda diya,accommodation,Guest Houses,Matale,Dambulla Pradeshiya Sabha,,7.910221,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006744,Hotel Sandakelum,hotel sandakelum,accommodation,hotel,Kandy,Dangolla,Central,7.2675771,80.6117783,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006745,Hotel Sangeewa,hotel sangeewa,accommodation,guest_house,Matale,,Central,7.8605149,80.65239,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006746,Hotel Sannasa,hotel sannasa,accommodation,hotel,Matale,Dambulla,Central,7.8590521,80.6624057,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006747,Hotel sanol,hotel sanol,accommodation,hotel,Gampaha,,Western,7.1393813,80.0993819,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006748,Hotel Sanora,hotel sanora,accommodation,hotel,Colombo,,Western,6.87991175,79.93409759687636,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006749,Hotel Sanrel,hotel sanrel,accommodation,hotel,Hambantota,Tangalle,Southern,6.0375706,80.8070653,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006750,HOTEL SANSINDA,hotel sansinda,accommodation,Tourist Hotels,Hambantota,Thissamaharama,,,,,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx
PLC0006751,Hotel Sansu,hotel sansu,accommodation,hotel,Colombo,Narahenpita,Western,6.888874,79.8777852,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Guest Houses.xlsx | Information for Accommodation.csv | points_of_interest.geojson
PLC0006752,Hotel Santis,hotel santis,accommodation,hotel,Galle,Hikkaduwa,Southern,6.13683,80.1012919,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006753,Hotel Sapphire,hotel sapphire,accommodation,hotel,Colombo,Wellawatte,Western,6.87096935,79.86239230000001,24/7,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv | points_of_interest.geojson
PLC0006754,Hotel Saravanabavan,hotel saravanabavan,food,restaurant,Trincomalee,,Eastern,8.578737,81.2320832,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006755,Hotel Sasadara,hotel sasadara,food,restaurant,Gampaha,,Western,7.0790641999999995,80.02634164988572,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006756,Hotel Saumiya,hotel saumiya,food,restaurant,Kandy,,Central,7.2938845,80.6382374,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006757,Hotel Sea Shadow,hotel sea shadow,accommodation,hotel,Trincomalee,Trincomalee,Eastern,8.6110995,81.2165585,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006758,HOTEL SEE KANDY,hotel see kandy,accommodation,Guest Houses,Kandy,Kandy,,7.287999,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006759,HOTEL SELLA REST,hotel sella rest,accommodation,Guest Houses,Kilinochchi,Karachchi,,9.383397,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006760,Hotel Senara,hotel senara,accommodation,guest_house,Matale,,Central,7.9194618,80.6798116,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006761,Hotel Senondra,hotel senondra,accommodation,hotel,Ampara,Ampara,Eastern,7.29014875,81.67631090428185,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006762,Hotel Shalika,hotel shalika,accommodation,hotel,Nuwara Eliya,Nuwara Eliya,Central,6.9553876,80.7747103,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006763,Hotel Shan Inn,hotel shan inn,accommodation,guest_house,Puttalam,,North Western,7.5717203,79.79568095,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006764,Hotel Shanelo,hotel shanelo,accommodation,hotel,Gampaha,Negombo,Western,7.2412327,79.8425673,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006765,HOTEL SHANIKA,hotel shanika,accommodation,Guest Houses,Kandy,Kundasle,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006766,HOTEL SHANTHI,hotel shanthi,accommodation,Guest Houses,Kurunegala,Kurunegala,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006767,Hotel Sigiriya,hotel sigiriya,accommodation,hotel,Matale,Matale,Central,7.95001715,80.76315210959484,24/7,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv | points_of_interest.geojson
PLC0006768,HOTEL SILANMO,hotel silanmo,accommodation,Guest Houses,Matara,Weligama,,5.944065,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006769,Hotel Silanrich,hotel silanrich,accommodation,hotel,Monaragala,,Uva,6.8657585999999995,81.34557265000001,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006770,Hotel Silver Beach,hotel silver beach,accommodation,hotel,Trincomalee,Trincomalee,Eastern,8.6167738,81.2182834,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006771,Hotel Silver Falls,hotel silver falls,accommodation,hotel,Nuwara Eliya,,Central,6.9493836,80.7710421,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006772,HOTEL SILVER SANDS,hotel silver sands,accommodation,Guest Houses,Gampaha,Negombo,,7.228771,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006773,HOTEL SISIL THERA,hotel sisil thera,accommodation,Bangalows,Anuradhapura,Anuradhapura,,8.319266,,,official_tourism,Bungalows.xlsx | Information for Accommodation.csv,official_tourism,Bungalows.xlsx | Information for Accommodation.csv
PLC0006774,Hotel Sithmal,hotel sithmal,accommodation,hotel,Gampaha,naranwala,Western,7.0066866,80.0221562,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006775,Hotel Sobana,hotel sobana,accommodation,hotel,Monaragala,Kiriibbanwewa,Uva,6.3840282,80.964035,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006776,HOTEL SOBANA,hotel sobana,accommodation,Tourist Hotels,Ratnapura,Thanamalwila Pradeshiya Sabha,,6.384522,,,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx
PLC0006777,Hotel Sparrows,hotel sparrows,accommodation,hotel,Matale,Dambulla,Central,7.8491233,80.6538126,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006778,Hotel Spring View,hotel spring view,accommodation,hotel,Matale,,Central,7.5061231,80.6217904,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006779,Hotel Stadium,hotel stadium,accommodation,hotel,Matale,Dambulla,Central,7.8578026,80.6330551,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006780,Hotel Subasiri,hotel subasiri,accommodation,hotel,Gampaha,,Western,7.12391785,79.9160316,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006781,Hotel Sudu Araliya,hotel sudu araliya,accommodation,hotel,Polonnaruwa,Polonnaruwa,North Central,7.9232221,80.9930188,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Information for Accommodation.csv | Tourist Hotels.xlsx | points_of_interest.geojson
PLC0006782,Hotel Suisse,hotel suisse,accommodation,hotel,Kandy,Kandy,Central,7.2886135,80.64295444801365,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Information for Accommodation.csv | Tourist Hotels.xlsx | points_of_interest.geojson
PLC0006783,HOTEL SUMADAI,hotel sumadai,accommodation,Guest Houses,Kalutara,Beruwala Pradeshiya Sabha,,6.467535,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006784,Hotel Sunflower,hotel sunflower,accommodation,hotel,Monaragala,Katharagama UP,Uva,6.4153353,81.3425268,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006785,Hotel Sunhill,hotel sunhill,accommodation,hotel,Colombo,Mount Lavinia,Western,6.8312443,79.8632456,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006786,HOTEL SUNHILL,hotel sunhill,accommodation,Classified Hotels( 1-5 Star),Nuwara Eliya,Nuwara Eliya,,6.963358,,,official_tourism,Classified Hotels( 1-5 Star).xlsx | Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Classified Hotels( 1-5 Star).xlsx | Guest Houses.xlsx | Information for Accommodation.csv
PLC0006787,HOTEL SUNRAY,hotel sunray,accommodation,Guest Houses,Kandy,Kandy,,7.293095,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006788,Hotel Sunrich,hotel sunrich,accommodation,hotel,Kandy,Hedeniya,Central,7.3381476,80.5586352,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Guest Houses.xlsx | Information for Accommodation.csv | points_of_interest.geojson
PLC0006789,Hotel Sunset Beach,hotel sunset beach,accommodation,hotel,Gampaha,Negombo,Western,7.2253328,79.839946,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Information for Accommodation.csv | Tourist Hotels.xlsx | points_of_interest.geojson
PLC0006790,HOTEL SURASA,hotel surasa,accommodation,Guest Houses,Kurunegala,Kurunegala,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006791,HOTEL SUSANTHAS,hotel susanthas,accommodation,Classified Hotels( 1-5 Star),Galle,Bentota Pradeshiya Sabha,,6.421783,,,official_tourism,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv,official_tourism,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
PLC0006792,Hotel Swiss Dale,hotel swiss dale,accommodation,hotel,Matale,Matale,Central,7.5077475,80.6202571,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Guest Houses.xlsx | Information for Accommodation.csv | points_of_interest.geojson
PLC0006793,Hotel T&T,hotel t t,accommodation,hotel,Anuradhapura,,North Central,8.31503765,80.41418175408162,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006794,HOTEL TAMARIND TREE,hotel tamarind tree,accommodation,Tourist Hotels,Hambantota,Thissamaharama,,6.292573,,,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx
PLC0006795,Hotel Tangalle Bay,hotel tangalle bay,accommodation,hotel,Hambantota,Tangalle,Southern,6.016752,80.78947932432857,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006796,HOTEL TARAGON,hotel taragon,accommodation,Guest Houses,Kegalle,Kegalle,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006797,Hotel Thai Lanka,hotel thai lanka,accommodation,hotel,Galle,Hikkaduwa,Southern,6.1392253,80.1030571,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006798,HOTEL THE PARADISE,hotel the paradise,accommodation,Guest Houses,Kurunegala,Kurunegala,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006799,HOTEL THILANKA,hotel thilanka,accommodation,Tourist Hotels,Kandy,Kandy,,7.291327,,,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx,official_tourism,Information for Accommodation.csv | Tourist Hotels.xlsx
PLC0006800,Hotel Thissa,hotel thissa,accommodation,hotel,Hambantota,Thissamaharama,Southern,6.2781908,81.2857679,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006801,HOTEL THUSHARA,hotel thushara,accommodation,Guest Houses,Badulla,Welimada Pradeshiya Sabha,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006802,Hotel Tintagel Colombo,hotel tintagel colombo,accommodation,hotel,Colombo,Colombo 07,Western,6.9151796999999995,79.86999634364953,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006803,HOTEL TISSA,hotel tissa,accommodation,Guest Houses,Hambantota,Thissamaharama,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006804,Hotel Tobiko,hotel tobiko,accommodation,hotel,Trincomalee,Trincomalee,Eastern,8.596925,81.2224479,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Bungalows.xlsx | Information for Accommodation.csv | points_of_interest.geojson
PLC0006805,Hotel Topaz,hotel topaz,accommodation,hotel,Kandy,Kandy,Central,7.2902273,80.6250521,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv | points_of_interest.geojson
PLC0006806,Hotel Travellers Nest,hotel travellers nest,accommodation,motel,Kandy,,Central,7.2922947,80.6474912,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006807,Hotel Tree of Life,hotel tree of life,accommodation,hotel,Kandy,,Central,7.3197079,80.5764644,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006808,Hotel udadigana,hotel udadigana,accommodation,hotel,Kurunegala,,North Western,7.507539899999999,80.3424153,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006809,Hotel Vintop,hotel vintop,accommodation,hotel,Gampaha,,Western,7.096148400000001,79.95229182207358,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006810,Hotel viveka,hotel viveka,accommodation,hotel,Kurunegala,,North Western,7.49708635,80.35747089697307,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006811,HOTEL WEDDING HOUSE HOLIDAY INN,hotel wedding house holiday inn,accommodation,Guest Houses,Gampaha,Mahara Pradeshiya Sabha,,6.543719,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006812,Hotel Weltevreden,hotel weltevreden,accommodation,hotel,Galle,,Southern,6.025932,80.2157956,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006813,Hotel Wendywee,hotel wendywee,food,fast_food,Colombo,,Western,6.921859,79.8708341,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006814,HOTEL WESTEERN,hotel westeern,accommodation,Guest Houses,Colombo,Colombo,,6.883914,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006815,Hotel Western,hotel western,accommodation,hotel,Colombo,,Western,6.8839391,79.8555092,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006816,HOTEL WEWALA BEACH,hotel wewala beach,accommodation,Guest Houses,Galle,Hikkaduwa,,6.130476,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006817,Hotel White Heaven,hotel white heaven,accommodation,hotel,Badulla,,Uva,6.9313747,80.9768137,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006818,Hotel White House,hotel white house,accommodation,hotel,Anuradhapura,Anuradhapura,North Central,8.31519175,80.40098997836998,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006819,Hotel White House,hotel white house,accommodation,hotel,Ratnapura,,Sabaragamuwa,6.8382522,80.2772391,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006820,Hotel White Palace,hotel white palace,accommodation,hotel,Matale,Damulla,Central,7.8431174,80.6549267,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006821,Hotel White Sand Beach,hotel white sand beach,accommodation,hotel,Trincomalee,,Eastern,8.6807435,81.2005107,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0006822,HOTEL WINDSURF,hotel windsurf,accommodation,Guest Houses,Colombo,Colombo,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006823,HOTEL WONDER BAR,hotel wonder bar,accommodation,Guest Houses,Galle,Bentota Pradeshiya Sabha,,6.411683,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0006824,Hotel Yapahuwa Paradise,hotel yapahuwa paradise,accommodation,hotel,Kurunegala,Pailigama,North Western,7.8287548,80.310997,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv | points_of_interest.geojson
